"olink_id","IL8","TNFRSF9","TIE2","CD40.L","CD244","EGF","ANGPT1","IL7","PGF","IL6","MCP.1","CRTAM","CXCL11","MCP.4","TRAIL","FGF2","CXCL9","CD8A","CAIX","MUC.16","ADA","CD4","Gal.9","VEGFR.2","CD40","IL18","GZMH","LAP.TGF.beta.1","CXCL1","TNFSF14","TWEAK","PDGF.subunit.B","PDCD1","FASLG","CCL19","MCP.2","CCL4","IL15","Gal.1","PD.L1","CD27","CXCL5","HGF","GZMA","HO.1","CX3CL1","CXCL10","CD70","IL10","TNFRSF12A","CCL23","CD5","CCL3","MMP7","NCR1","DCN","TNFRSF21","TNFRSF4","MIC.A.B","CCL17","ANGPT2","IFN.gamma","LAMP3","CASP.8","ICOSLG","MMP12","CXCL13","PD.L2","VEGFA","LAG3","CCL20","TNF","KLRD1","GZMB","CD83","IL12","CSF.1"
4657,6.21697,9.29441,7.82869,5.5514,6.58972,6.752,9.60052,3.22013,9.35283,3.82947,10.71472,6.15087,7.75575,10.06282,8.87049,1.12747,8.36112,11.03594,4.01191,1.8613,6.48382,4.75423,8.04384,8.18781,9.42505,8.35948,4.70984,9.57579,8.45012,6.09499,7.68775,10.7416,7.14494,8.82676,11.21985,6.78632,7.52475,4.98942,7.06231,6.82211,9.0298,10.52738,7.95992,8.02915,11.76186,5.92712,10.07653,3.65174,4.43255,5.72686,10.45807,7.39869,6.34705,10.55592,5.9754,5.21274,9.90924,8.37427,7.20156,9.70337,6.87606,10.11741,6.28754,3.52303,6.61798,8.76881,9.3462,2.21179,11.65624,5.87214,7.49004,5.94979,7.43442,5.93645,4.11234,9.42957,10.49537
4663,5.73202,9.34144,7.27533,4.15835,6.68931,5.17461,6.35759,2.39317,8.41575,5.86485,10.58342,5.87341,6.23978,8.13772,8.4431,1.12747,9.62821,10.97532,4.54315,4.14409,6.37028,4.68948,7.99701,8.03036,8.809,8.09572,5.40669,8.17159,8.04348,4.9367,7.59608,8.438,7.53576,8.28689,11.18053,6.78182,7.15942,5.00387,6.81889,6.32763,8.92444,8.00091,7.42439,7.30245,10.87833,7.03152,10.00109,3.43532,4.59895,4.6883,8.97451,7.51926,5.68991,9.97544,4.82692,5.29442,9.55797,8.15077,3.24381,8.48663,6.98348,9.87946,5.99368,3.37685,6.63892,10.01199,10.16971,2.5996,10.51528,6.28777,8.22383,5.67689,6.764,4.28254,3.67201,8.5754,9.98502
4669,3.12756,7.67948,7.33776,4.29641,6.74645,6.28899,6.90158,3.19654,8.93975,2.37234,9.04175,4.93356,6.67567,7.79034,8.55469,1.12747,7.1163,10.54587,4.85368,2.9987,6.7436,3.78187,7.61344,7.89687,9.11259,7.90953,3.78185,8.0047,7.42957,3.97957,8.07579,8.63975,6.29568,7.85596,9.70759,6.64311,6.25681,4.76976,6.65979,6.45278,8.23448,8.1081,7.27971,6.12477,10.96476,5.36153,8.46316,2.73729,3.25943,4.71221,9.50707,5.96058,4.98561,8.94105,4.72764,5.49311,9.24904,7.4114,5.90232,7.53224,5.92879,8.5774,4.84396,3.50105,5.96976,7.2074,8.43394,3.24652,9.35599,5.42196,5.9635,4.38236,6.47885,3.95864,3.1007,8.16132,9.905
4671,4.17001,7.96979,7.63578,5.07869,6.75041,7.58817,8.59046,4.33857,8.13061,3.88964,8.93885,4.45487,6.49444,8.91718,8.39412,1.12747,5.74211,9.27325,4.59916,3.03186,6.04095,3.60767,7.24636,8.10192,9.42676,7.76638,2.79646,8.50104,9.45922,4.33899,8.75019,10.20118,6.18479,7.6105,10.44186,6.96221,6.09613,4.62285,6.1611,5.9767,7.83506,11.60194,7.32831,5.37456,10.63916,4.77873,7.18475,2.5472,2.76096,4.13664,9.04628,5.74891,4.59689,9.18389,3.84187,5.19883,9.07339,7.09924,2.06944,8.00085,6.4091,5.40946,5.13922,3.33093,5.90664,8.95473,9.21989,2.3835,9.02457,4.52775,6.90062,4.34114,6.0069,3.35414,2.92859,7.73018,9.56079
4679,3.44813,7.08752,7.06363,5.12037,6.32033,7.18658,7.77222,3.39929,7.95745,2.67905,7.3316,5.27748,4.86197,7.57903,7.45712,1.12747,5.60648,9.50805,4.31754,3.50521,6.06511,3.36266,7.1785,7.8289,9.13483,7.66456,2.80047,7.88161,8.18316,3.63193,7.85391,9.42312,5.88954,6.74713,7.62931,5.55326,6.34913,5.29054,6.71502,5.47224,8.13961,8.65979,7.20958,5.04643,10.66029,5.20743,6.69637,2.3074,3.13169,3.99623,10.3798,5.62812,4.6091,8.60343,3.48562,5.0835,8.60541,5.49327,2.06944,8.27411,5.74782,2.5186,4.08343,3.16324,6.14765,6.72673,10.01172,2.09905,8.92785,4.15558,6.51455,2.94395,5.82123,2.46954,1.87151,4.3587,9.37735
4681,3.55695,7.32817,7.29206,4.20429,6.23279,5.87852,7.39848,3.99343,7.65659,2.89724,7.28249,5.45029,4.95127,7.68042,7.00841,1.12747,6.00974,9.81123,4.95287,3.73191,5.81654,3.71596,6.48893,7.88175,8.62521,7.78928,2.82357,7.6227,7.36222,3.71475,7.17573,8.47838,6.22867,7.26442,9.16172,5.26496,5.09917,4.8988,5.82834,5.7274,8.25635,8.42291,7.32266,5.62016,11.11425,5.60339,6.75469,2.22231,3.55831,3.24387,9.42266,6.04141,3.62064,8.22703,3.47433,4.39887,8.37349,6.2608,5.99501,8.40315,5.46341,5.08663,3.87077,2.43088,5.62196,5.86509,8.80175,2.09905,8.8003,4.15085,6.45917,3.44418,5.3712,2.98029,2.67877,7.37563,9.34069
4683,4.09453,7.34795,8.0938,5.90329,7.98304,8.20197,7.97875,3.65107,8.48638,4.1233,9.50212,5.89835,6.79257,7.98601,8.12432,1.14134,8.19497,10.11317,11.50523,3.36193,5.45882,3.90107,7.59036,7.88334,9.85892,7.97861,3.55086,8.82987,8.66701,4.47011,8.21602,9.68754,6.39904,7.03252,9.61933,6.98629,6.79266,5.51937,6.0286,6.77319,8.13284,10.12678,8.5465,6.1093,10.99196,5.38753,8.67893,2.39507,3.20194,6.55278,10.17909,6.01996,5.36569,9.89726,3.71806,5.3318,9.91866,6.80991,8.49526,9.043,7.62873,6.41006,5.00538,3.27474,6.6514,7.72155,8.19942,3.09297,10.15859,5.84948,7.05149,4.49315,6.58662,3.38563,2.48988,7.51843,10.23513
4687,3.59416,7.87128,7.35662,5.84801,6.57946,7.53792,8.6184,3.6138,8.14376,2.37234,8.46484,4.34036,6.16354,8.75506,7.75431,1.12747,5.88973,10.0703,4.49959,2.47467,6.48194,4.44818,6.98699,8.34713,9.31994,7.71929,3.62264,9.45881,8.18336,4.55018,8.00018,10.57645,5.54815,7.10168,8.82645,7.01921,6.41781,5.06763,6.61555,5.96672,7.9829,9.27999,7.69597,5.24028,10.11547,4.88307,7.14987,2.07195,3.17341,3.77209,9.46811,6.10697,4.79369,7.40985,3.72758,5.08823,8.52993,6.05647,5.07667,8.89755,5.54235,3.71054,3.97895,3.59927,6.05074,5.8606,8.72122,2.32021,9.21017,5.21272,6.40969,3.59998,5.48469,3.06684,2.34576,5.95878,9.42538
4693,3.36195,6.7742,7.06747,3.05347,6.10878,6.20017,9.40878,4.29581,7.78688,2.37234,7.45878,3.79502,4.65034,7.81585,7.19689,1.12747,4.46344,9.12613,3.66298,3.19066,5.41277,3.49138,6.44182,7.98307,8.6367,7.08846,3.27942,9.1154,6.97385,3.90216,7.68692,10.72817,4.81253,6.79359,6.994,6.47548,5.42696,5.42993,5.81161,5.60536,7.61084,8.2083,7.57863,4.70612,9.30904,4.50326,6.32909,1.81209,3.68374,3.46781,10.43673,5.04943,4.0494,6.81682,3.54434,4.773,8.17682,4.95404,2.18441,7.14891,5.27726,2.5186,3.54928,2.47855,5.79261,5.4153,9.36734,2.09905,8.94261,4.13236,5.83156,2.91213,5.35656,2.46954,1.46248,4.11577,9.29117
4695,4.12371,8.35688,7.14178,5.20276,6.80501,7.35209,8.35221,3.64819,8.44511,3.01011,9.14223,5.90592,6.98175,8.69385,8.24648,1.12747,7.6749,9.73309,4.22948,3.54693,6.51342,4.02832,7.33003,7.7012,8.86505,8.1832,3.83635,8.77312,9.49589,4.63541,8.24537,9.77762,7.40755,8.07205,11.7411,7.19693,5.5743,4.59351,6.37924,5.86801,8.28692,11.46727,7.34893,6.62679,10.55838,4.86577,8.1141,3.28928,3.8924,3.68175,9.4808,6.88068,5.01868,9.33868,4.26161,5.22279,9.15709,7.09203,6.47094,10.71964,6.36471,6.10282,5.17832,3.44006,6.28442,8.37988,10.0209,2.09905,9.27152,4.85191,7.67236,5.12868,5.83866,2.92194,3.39414,8.16949,9.96812
4705,4.11868,8.45432,7.90784,8.22665,7.80588,10.02584,9.94706,5.37893,9.02534,3.63761,9.25453,4.76585,10.16339,9.66066,7.89108,2.55189,7.11622,10.00552,5.60688,3.2042,7.1677,4.04241,7.1826,7.98742,10.96671,7.82138,3.53648,9.87113,10.28233,6.34512,9.22134,11.3587,5.71927,7.41324,10.56077,7.3131,6.96854,4.82833,7.05746,7.04597,8.02366,12.07619,9.47357,6.07924,10.47827,5.38274,7.7212,3.06293,2.85174,4.56017,9.62974,6.10487,5.64991,8.56125,4.4894,5.43333,9.33313,7.20467,5.17126,12.21937,6.41983,5.34913,4.35443,5.20721,6.05572,7.23625,9.49016,2.29871,10.05306,5.16697,5.92349,4.38052,5.88654,3.69501,2.45455,7.05928,10.35454
4709,4.90316,9.7404,7.20568,6.81724,7.54393,8.52441,8.52238,4.40565,9.1515,4.68417,10.10608,6.92291,7.99441,8.54607,8.59449,2.12834,9.77739,11.51059,4.72394,3.92044,7.31508,4.87416,8.31428,8.166,10.01254,9.64958,6.25064,8.95241,9.77052,5.56019,8.45729,10.9563,8.15432,8.33291,12.44241,7.48556,6.98913,4.90033,6.88712,7.15982,9.47493,10.21943,8.09575,7.30682,11.58564,5.36093,10.42242,3.74064,6.4645,4.44769,9.99748,7.56426,6.45714,8.93945,5.04364,5.68936,9.49629,9.27371,5.87013,9.92801,6.36723,9.34043,6.37632,4.403,6.38871,8.38757,12.40277,3.12668,9.96439,7.48726,7.86307,5.82575,7.72189,6.38602,4.06752,9.57652,10.29387
4713,5.47285,6.77531,7.61691,9.42506,8.60711,10.62184,10.46381,6.37666,9.12237,3.0542,8.91824,4.75922,9.13103,9.17313,7.90293,3.76699,5.60622,9.1006,4.66585,5.55296,7.05659,3.62603,7.16202,7.52507,11.05024,8.65944,2.62555,10.5158,10.53265,6.75329,8.95443,11.74324,5.7779,6.91463,10.12565,7.35448,6.28285,5.05264,7.01274,7.8443,8.14776,11.75392,8.60671,5.41285,11.86604,5.26509,6.72012,2.79484,2.18162,4.66689,9.51113,5.92783,6.07478,9.39872,4.01272,4.86931,9.31601,7.12572,6.13261,11.81056,6.29802,4.15848,3.63107,5.61905,5.78223,6.65826,9.329,2.49548,10.17315,4.19029,6.61549,4.15976,5.83473,3.23965,2.22465,6.26903,10.20857
4721,6.53599,8.15946,7.55114,5.58335,6.80055,7.11963,7.59361,3.4115,9.43064,6.63513,10.08934,5.8875,7.57792,8.17546,7.99673,2.1457,6.43082,10.27714,4.88762,5.29924,6.77331,3.96729,8.091,7.83678,9.90596,8.98016,3.60971,9.185,8.08832,6.39857,7.85461,9.82396,6.52327,7.43056,11.75472,6.64281,5.95562,5.32447,6.28026,6.92828,9.00402,7.22585,8.38821,6.30105,11.34029,5.44417,7.40888,3.02734,3.69504,5.35717,10.54027,6.4731,5.37141,10.54408,4.96038,5.36888,9.52038,8.0923,2.2562,9.86335,7.60613,6.02712,5.88055,3.35719,5.61053,8.80846,9.03147,2.51195,10.91915,4.50682,7.02697,4.98016,6.83367,3.63887,2.93581,8.21436,10.56896
4727,2.73332,6.40769,7.91466,6.56946,6.29902,8.14267,9.92561,3.60016,8.05064,1.50004,7.77297,3.94275,5.97174,8.10565,7.95781,1.51947,5.18507,10.02513,4.82465,1.49443,6.89128,4.4367,7.00823,8.46127,9.0042,8.11701,3.01245,9.30326,7.54325,4.83258,8.93152,10.85377,4.26776,6.78306,7.60252,7.44338,6.59873,5.10901,6.45661,6.1099,7.35919,8.5912,8.79427,5.17735,11.09292,4.51698,6.52538,1.66483,3.05389,3.84825,9.39123,5.34831,5.25356,8.63522,2.94457,4.73117,9.08065,5.07844,6.34208,8.52849,4.85793,2.64787,3.59861,3.77814,6.09356,5.17555,8.94193,2.03673,9.58705,3.71094,6.00103,3.45047,5.81888,2.32517,1.88472,3.94607,9.91194
4729,3.20062,7.10713,7.92691,4.61352,6.49559,6.52573,8.49651,3.40534,8.36413,1.86582,7.35147,3.99137,4.38032,7.99961,7.31289,2.13912,4.4363,7.72374,4.71682,3.09009,8.35285,4.09374,7.32289,8.22772,8.4571,8.41169,4.33625,9.89861,7.36328,5.88144,8.50555,10.37478,5.87224,7.06716,7.5204,6.62157,5.25202,5.46094,6.54592,5.92675,7.79691,7.78871,9.95874,5.14341,9.10838,4.65055,6.01292,2.35492,1.99124,4.02793,9.70194,6.89891,3.96966,6.7964,3.53267,4.99686,9.34309,5.95451,5.00229,8.72798,5.80267,1.77366,5.29862,9.0096,5.97339,6.59535,9.59691,2.12706,9.54763,4.01253,6.24949,2.68342,6.17236,3.81582,2.43262,4.8509,9.81292
4733,4.44235,9.50899,7.67199,4.69252,6.77033,6.51607,8.46698,2.94157,8.867,5.02205,9.56156,5.98619,5.82125,8.77688,8.65473,2.15127,7.14516,10.75795,3.6571,1.5519,7.2468,5.49445,8.22199,8.31624,9.32557,9.28678,3.66456,9.05555,7.81249,4.575,7.95013,10.38057,6.88424,9.81564,10.67525,5.91559,6.49738,3.48046,7.11426,5.99505,9.14057,8.00818,7.64659,6.33419,11.23464,6.02736,7.93043,2.67495,4.21008,5.46541,9.67227,7.31622,4.43253,9.69189,5.68377,5.76151,9.77788,8.51936,5.83162,10.05373,6.64267,6.29631,6.06005,3.68579,6.30989,8.21689,9.48293,2.19897,11.18172,4.90348,7.17594,5.14926,7.12116,5.00367,4.20046,9.80478,9.6881
4739,4.86463,8.25108,7.55046,9.31074,8.0097,10.0486,10.47646,5.9854,8.9688,2.72175,9.5228,5.34096,8.90317,10.57703,8.77408,4.13889,6.85755,10.36497,5.28341,2.04548,7.08849,4.54517,7.82356,8.08856,11.04464,8.50982,8.95315,10.53858,10.81236,6.53679,8.82494,11.47502,5.60181,8.02881,11.10663,8.23105,6.51286,4.49393,7.39588,7.06132,7.91881,12.28865,8.24126,8.61026,11.41685,5.6844,9.30649,3.79908,2.39941,5.08692,9.63084,6.6975,5.37374,9.45624,4.46798,5.8443,9.37135,7.26892,5.62648,11.31709,6.13538,6.30794,4.06329,6.69391,5.89625,6.9567,9.59767,3.87001,10.66007,5.12894,7.18456,4.23701,6.58672,10.42074,2.89523,6.85967,10.01031
4743,3.32913,7.51834,7.3533,3.85304,6.96413,6.42628,7.56177,2.43476,8.40147,5.30956,8.57205,4.72776,5.99587,7.92666,8.11339,1.19564,5.93748,10.51144,4.75281,3.22554,5.9025,3.96188,7.0589,7.83425,9.35371,7.51972,2.54995,8.03852,8.0231,4.6618,8.13556,9.14086,5.77602,7.37464,10.10959,6.06647,5.7614,4.53433,6.27246,5.8407,8.09463,9.47664,8.35787,6.221,10.85302,4.67012,7.17007,2.48457,2.97442,4.0049,10.04498,6.23614,4.63771,8.7377,3.07757,5.51417,9.12111,6.75696,6.77658,8.40166,6.2,4.13168,4.41277,3.24564,5.67152,7.99896,9.55374,2.40253,10.46061,4.51403,7.20509,3.93067,6.41646,3.5187,2.84209,7.1156,10.02835
4745,4.08995,7.80714,7.54679,4.8597,7.30333,6.14924,6.89907,2.2496,10.55017,4.62063,10.1319,3.96086,5.7877,7.37501,8.0687,1.8037,6.29855,10.79136,4.7303,8.72741,6.03853,4.24055,7.57502,8.41878,9.17294,7.87556,2.12805,9.08888,7.7637,5.05388,8.08441,8.69159,6.80963,9.1883,10.84505,5.51587,6.01774,4.71145,6.49,6.49112,8.61308,8.10134,8.0368,6.60762,11.01647,5.69892,7.52331,2.54161,3.36348,5.54185,9.83702,7.17731,5.57276,11.22915,6.32455,5.73149,9.98107,9.04643,6.49098,8.86454,7.25306,6.60472,6.06777,2.80565,6.18265,7.51884,8.52513,2.08794,10.92327,4.52801,6.35973,4.65754,6.64972,4.73044,3.81353,9.54254,10.49581
4747,4.61081,6.25697,7.0816,6.57584,6.77196,7.90039,8.7436,4.12649,8.22484,3.44511,8.58382,4.16418,7.56964,7.76907,8.11224,1.14081,5.55161,9.22019,4.41958,2.49744,6.48802,4.19753,8.56248,7.70343,10.00848,8.28391,5.01532,8.86762,9.2063,5.45009,8.05649,10.59868,4.86243,6.2469,8.05084,7.57756,6.21458,5.52339,6.39583,7.3124,7.76686,9.25472,8.45078,5.56151,12.52883,6.22232,9.26764,3.04707,5.42822,4.48561,10.43419,5.09648,5.15036,8.55045,3.6819,5.05664,8.99411,5.10526,5.44436,7.807,5.07091,3.56207,6.33632,4.38993,5.40234,5.9462,9.57563,2.01735,10.32532,5.95516,5.51008,3.67531,6.65321,5.68142,1.70025,4.10868,9.79676
4755,4.44376,8.89326,7.55385,6.86105,7.23496,8.32151,9.36949,4.13017,8.93649,4.68049,9.77951,5.84494,7.83952,8.49964,8.49562,3.06478,7.67889,11.1515,4.75269,4.30421,6.83926,5.19599,8.28681,8.28335,9.89138,8.77038,5.52081,9.6255,8.85368,5.76033,8.52743,11.16576,7.90113,8.18739,11.88076,7.41821,6.53957,4.2351,6.56692,6.73586,9.22685,10.10859,8.18515,7.30709,10.67199,5.0912,8.57372,4.18244,4.3011,4.80157,10.31367,7.44676,5.35401,8.89508,5.44873,5.104,9.6409,8.33944,1.98237,10.72432,6.73941,6.36123,6.56587,4.4369,6.10975,8.23501,10.25123,2.22229,11.61348,5.82625,8.3714,5.71831,6.87656,5.8085,3.97763,9.44961,10.40383
2569,5.7894,8.68477,7.74797,6.13386,7.04362,8.1911,8.53026,3.10109,9.69237,3.56446,10.49963,5.05739,6.79798,9.39439,8.35253,1.92765,7.6462,10.0724,4.37075,4.10745,6.61626,4.26412,8.14601,7.7822,9.88512,9.30351,4.34344,9.36177,7.94901,4.49279,8.67981,10.13363,6.86819,7.9801,11.24943,6.86115,7.18465,4.93333,6.66077,6.67322,8.80096,8.25038,7.97897,6.00035,12.27926,5.5783,8.77559,3.38222,4.94676,4.71226,10.59463,6.67999,6.04891,9.46445,4.38717,5.58934,9.81583,8.49966,7.20044,8.9277,7.36929,5.70246,5.88782,3.57886,6.50516,9.80161,10.5812,2.79869,11.13358,5.97867,7.4678,5.59828,6.47589,3.91992,4.18244,9.80827,10.16616
2571,6.18051,9.0064,7.55734,5.67801,6.65747,7.82254,9.61016,3.45508,9.13912,2.3483,11.33104,4.96206,6.11571,10.17966,8.49029,1.59429,6.89759,11.12893,3.34188,4.44563,8.6218,5.03438,8.35877,8.19455,9.65242,9.26956,6.20747,9.52849,9.48338,5.73839,7.7688,11.13738,6.79097,8.05522,11.9949,7.06955,8.09838,4.64333,6.89925,6.16573,9.11709,9.26216,8.10925,7.67953,10.88153,6.01985,8.60006,3.22845,3.60402,5.00577,10.00319,8.95344,6.01271,11.05521,5.08887,5.15957,9.97234,9.0769,5.63888,10.53975,7.02284,5.89958,6.40946,5.83334,6.1552,9.97371,10.37167,2.37496,11.26249,4.82383,8.32043,6.30473,5.63691,8.98061,4.02879,9.06585,10.1084
2546,4.1533,7.67021,7.09762,6.30324,6.58254,7.48203,8.16672,4.2547,8.55807,4.88316,9.49781,4.35833,6.8334,9.4854,7.88177,1.76237,6.75041,9.01392,4.73474,3.48199,5.3189,4.15301,7.28639,7.34669,9.61706,7.45451,2.91236,8.87426,9.13499,4.89635,7.53156,10.14382,5.48733,7.11063,12.5532,6.7194,5.48125,4.64333,6.00784,6.30669,8.43434,9.58315,7.71933,5.85989,10.18877,5.03712,8.04581,2.99817,2.65999,4.03951,11.38868,6.42063,4.98296,9.66732,4.15358,5.11754,8.89173,8.14465,5.40448,12.21483,7.30529,5.16635,4.9375,3.31306,5.21028,8.24919,11.84619,2.01683,10.92813,5.50627,5.90238,7.99842,5.68378,2.68856,2.32703,6.84004,10.03543
2655,4.17707,8.41982,7.36467,5.19964,7.50357,7.53722,9.28606,4.12764,8.58444,4.02458,9.49854,5.84386,6.25894,8.94403,7.79978,1.27926,7.11088,10.20577,4.79452,3.95988,6.61493,4.53918,7.75879,8.12051,9.35605,8.27053,3.17635,8.77226,7.83998,5.31538,8.51914,10.64657,7.23308,8.17082,10.36126,6.29728,6.68118,4.95739,6.74463,5.90228,8.55119,9.39765,8.28808,6.34423,11.18815,5.45061,8.45988,3.23918,3.83104,4.36052,10.35634,7.18753,4.79677,10.18363,4.50945,5.41736,9.54333,7.79087,5.10925,10.67039,6.67797,6.37914,5.24391,3.22378,6.27606,8.64525,9.38897,2.4548,10.7372,5.41875,7.20022,4.92931,6.30777,3.72508,3.7163,7.9517,10.05898
